timestamp;circuit1_current;circuit2_current;total_realPower;total_powerFactor;total_energy;phaseA_voltage;phaseA_current;phaseA_apparentPower;phaseA_currentCrestFactor;timw(sec)
2024/10/07 14:16;0.25;0.34;111;80;8.201;228.4;0.61;138;3.53;1164
2024/10/07 14:16;0.25;0.34;111;80;8.201;228.4;0.61;138;3.53;1165
2024/10/07 14:16;0.25;0.34;111;80;8.201;228.4;0.61;138;3.53;1166
2024/10/07 14:16;0.25;0.34;111;80;8.201;228.4;0.61;138;3.53;1167
2024/10/07 14:16;0.25;0.34;111;80;8.201;228.4;0.61;138;3.53;1168
2024/10/07 14:16;0.20;0.35;101;78;8.201;228.4;0.56;129;3.29;1169
2024/10/07 14:16;0.20;0.35;101;78;8.201;228.4;0.56;129;3.29;1170
2024/10/07 14:16;0.20;0.35;101;78;8.201;228.4;0.56;129;3.29;1171
2024/10/07 14:16;0.20;0.35;101;78;8.201;228.4;0.56;129;3.29;1172
2024/10/07 14:16;0.20;0.35;101;78;8.201;228.4;0.56;129;3.29;1173
2024/10/07 14:16;0.25;0.36;114;81;8.201;228.5;0.62;141;3.47;1174
2024/10/07 14:16;0.25;0.36;114;81;8.201;228.5;0.62;141;3.47;1175
2024/10/07 14:16;0.25;0.36;114;81;8.201;228.5;0.62;141;3.47;1176
2024/10/07 14:16;0.25;0.36;114;81;8.201;228.5;0.62;141;3.47;1177
2024/10/07 14:16;0.25;0.36;114;81;8.201;228.5;0.62;141;3.47;1178
2024/10/07 14:17;0.24;0.41;119;83;8.201;228.5;0.63;144;3.16;1179
2024/10/07 14:17;0.24;0.41;119;83;8.201;228.5;0.63;144;3.16;1180
2024/10/07 14:17;0.24;0.41;119;83;8.201;228.5;0.63;144;3.16;1181
2024/10/07 14:17;0.24;0.41;119;83;8.201;228.5;0.63;144;3.16;1182
2024/10/07 14:17;0.24;0.41;119;83;8.201;228.5;0.63;144;3.16;1183
2024/10/07 14:17;0.22;0.33;99;78;8.201;228.6;0.56;127;3.55;1184
2024/10/07 14:17;0.22;0.33;99;78;8.201;228.6;0.56;127;3.55;1185
2024/10/07 14:17;0.22;0.33;99;78;8.201;228.6;0.56;127;3.55;1186
2024/10/07 14:17;0.22;0.33;99;78;8.201;228.6;0.56;127;3.55;1187
2024/10/07 14:17;0.22;0.33;99;78;8.201;228.6;0.56;127;3.55;1188
2024/10/07 14:17;0.21;0.29;86;74;8.201;228.6;0.51;117;3.35;1189
2024/10/07 14:17;0.21;0.29;86;74;8.201;228.6;0.51;117;3.35;1190
2024/10/07 14:17;0.21;0.29;86;74;8.201;228.6;0.51;117;3.35;1191
2024/10/07 14:17;0.21;0.29;86;74;8.201;228.6;0.51;117;3.35;1192
2024/10/07 14:17;0.21;0.29;86;74;8.201;228.6;0.51;117;3.35;1193
2024/10/07 14:17;0.21;0.32;93;74;8.201;228.6;0.55;125;3.52;1194
2024/10/07 14:17;0.21;0.32;93;74;8.201;228.6;0.55;125;3.52;1195
2024/10/07 14:17;0.21;0.32;93;74;8.201;228.6;0.55;125;3.52;1196
2024/10/07 14:17;0.21;0.32;93;74;8.201;228.6;0.55;125;3.52;1197
2024/10/07 14:17;0.21;0.32;93;74;8.201;228.6;0.55;125;3.52;1198
2024/10/07 14:17;0.21;0.30;89;75;8.202;228.8;0.52;119;3.75;1199
2024/10/07 14:17;0.21;0.30;89;75;8.202;228.8;0.52;119;3.75;1200
2024/10/07 14:17;0.21;0.30;89;75;8.202;228.8;0.52;119;3.75;1201
2024/10/07 14:17;0.21;0.30;89;75;8.202;228.8;0.52;119;3.75;1202
2024/10/07 14:17;0.21;0.30;89;75;8.202;228.8;0.52;119;3.75;1203
2024/10/07 14:17;0.20;0.27;83;74;8.202;228.8;0.49;112;3.27;1204
2024/10/07 14:17;0.20;0.27;83;74;8.202;228.8;0.49;112;3.27;1205
2024/10/07 14:17;0.20;0.27;83;74;8.202;228.8;0.49;112;3.27;1206
2024/10/07 14:17;0.20;0.27;83;74;8.202;228.8;0.49;112;3.27;1207
2024/10/07 14:17;0.20;0.27;83;74;8.202;228.8;0.49;112;3.27;1208
2024/10/07 14:17;0.20;0.26;82;73;8.202;228.8;0.49;113;3.91;1209
2024/10/07 14:17;0.20;0.26;82;73;8.202;228.8;0.49;113;3.91;1210
2024/10/07 14:17;0.20;0.26;82;73;8.202;228.8;0.49;113;3.91;1211
2024/10/07 14:17;0.20;0.26;82;73;8.202;228.8;0.49;113;3.91;1212
2024/10/07 14:17;0.20;0.26;82;73;8.202;228.8;0.49;113;3.91;1213
2024/10/07 14:17;0.20;0.26;79;72;8.202;229.0;0.48;110;3.36;1214
2024/10/07 14:17;0.20;0.26;79;72;8.202;229.0;0.48;110;3.36;1215
2024/10/07 14:17;0.20;0.26;79;72;8.202;229.0;0.48;110;3.36;1216
2024/10/07 14:17;0.20;0.26;79;72;8.202;229.0;0.48;110;3.36;1217
2024/10/07 14:17;0.20;0.26;79;72;8.202;229.0;0.48;110;3.36;1218
2024/10/07 14:17;0.20;0.26;80;73;8.202;229.0;0.48;110;3.28;1219
2024/10/07 14:17;0.20;0.26;80;73;8.202;229.0;0.48;110;3.28;1220
2024/10/07 14:17;0.20;0.26;80;73;8.202;229.0;0.48;110;3.28;1221
2024/10/07 14:17;0.20;0.26;80;73;8.202;229.0;0.48;110;3.28;1222
2024/10/07 14:17;0.20;0.26;80;73;8.202;229.0;0.48;110;3.28;1223
